google_place_url,business_name,business_website,business_phone,email_1,email_2,type,sub_types,full_address,borough,street,city,postal_code,state,country,timezone,latitude,longitude,review_url,total_reviews,average_rating,reviews_per_score,reviews_per_score_1,reviews_per_score_2,reviews_per_score_3,reviews_per_score_4,reviews_per_score_5,google_id,contact_page,facebook,twitter,instagram,youtube,linkedin,website_built_with,website_title,website_desc,source_file
https://www.google.com/maps?cid=13121638444348273670,Skin+ Beauty Clinic,http://www.skinplusbeauty.ca/,+1 647-347-5533,,,Skin care clinic,"Skin care clinic, Beauty salon, Event venue, Facial spa, Medical spa, Nail salon, Spa, Waxing hair removal service","171 E Liberty St Unit 141, Toronto, ON M6K 3P6, Canada",Old Toronto,171 E Liberty St Unit 141,Toronto,M6K 3P6,Ontario,Canada,America/Toronto,43.6382383,-79.4181349,"https://search.google.com/local/reviews?placeid=ChIJZ5PaDwQ1K4gRBvR8yqRsGbY&q=Skin+care+clinic+in+Toronto,+ON,+Canada&authuser=0&hl=en&gl=US",203.0,4.4,"{1: 20, 2: 4, 3: 9, 4: 15, 5: 155}",20.0,4.0,9.0,15.0,155.0,0x882b35040fda9367:0xb6196ca4ca7cf406,https://www.skinplusbeauty.ca/contact/,,,,,,WordPress,Home - Skin+Beauty Clinic,,Canada.csv
https://www.google.com/maps?cid=10455829861934876315,Skin Rejuvenation Aesthetics Clinic | Toronto,https://skinrejuvenation.ca/,+1 647-360-6839,info@skinrejuvenation.ca,,Skin care clinic,"Skin care clinic, Medical spa","600 Sherbourne St #609, Toronto, ON M4X 1W4, Canada",Old Toronto,600 Sherbourne St #609,Toronto,M4X 1W4,Ontario,Canada,America/Toronto,43.6716822,-79.37686959999999,,,,,,,,,,0x89d4cb3eecf65081:0x911a91dcb08cc69b,,,,,,,All in One SEO Pro (AIOSEO) 4.8.4,Rejuvenation Clinic: Aerolase Laser for Skin Rejuvenation,Explore Premier Rejuvenation Dermatology and Treatments at the Rejuvenation Clinic for Timeless Skin Health and Beauty. Visit us today. Toronto & Richmond Hill.,Canada.csv
https://www.google.com/maps?cid=4521412569413638195,Dream Face Studio,http://www.dreamfacestudio.ca/,+1 647-868-5585,info@dreamfacestudio.ca,,Skin care clinic,Skin care clinic,"588 Bloor St W 2nd Floor Unit 8, Toronto, ON M6G 1K4, Canada",Old Toronto,588 Bloor St W 2nd Floor Unit 8,Toronto,M6G 1K4,Ontario,Canada,America/Toronto,43.6649878,-79.4128163,"https://search.google.com/local/reviews?placeid=ChIJKXGtv2I1K4gRM9jiwsZIvz4&q=Skin+care+clinic+in+Toronto,+ON,+Canada&authuser=0&hl=en&gl=US",16.0,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 16}",0.0,0.0,0.0,0.0,16.0,0x882b3562bfad7129:0x3ebf48c6c2e2d833,https://dreamfacestudio.ca/contact-us,,,,,,,Dream Face Studio - Buccal Massage | Sculpting Facials,"Luxury result-driven facial services in Toronto. Buccal massage, lifting and sculpting facials, non-surgical face lift, natural beauty without injections!",Canada.csv
https://www.google.com/maps?cid=16630324687755237169,Yorkville Vein Clinic,https://yorkvilleveinclinic.ca/,+1 416-927-0533,info@yorkvilleveinclinic.ca,,Skin care clinic,"Skin care clinic, Medical spa, Medical Center, Vascular surgeon","217 Davenport Rd, Toronto, ON M5R 1J3, Canada",Old Toronto,217 Davenport Rd,Toronto,M5R 1J3,Ontario,Canada,America/Toronto,43.6747802,-79.3956046,"https://search.google.com/local/reviews?placeid=ChIJvWEYvq80K4gRMVcPOTHIyuY&q=Skin+care+clinic+in+Toronto,+ON,+Canada&authuser=0&hl=en&gl=US",54.0,4.5,"{1: 5, 2: 0, 3: 1, 4: 3, 5: 45}",5.0,0.0,1.0,3.0,45.0,0x882b34afbe1861bd:0xe6cac831390f5731,https://yorkvilleveinclinic.ca/contact-us/,https://www.facebook.com/YorkvilleVeinClinic/,,,,,All in One SEO (AIOSEO) 4.8.5,Home - Yorkville Vein Clinic,"Yorkville Vein Clinic: World experts in venous treatments at Toronto’s premier clinic with leading edge, state of the art technology laser treatments.",Canada.csv
https://www.google.com/maps?cid=13978473879433612424,Ansarian Aesthetic Clinic,https://ansarianaesthetic.com/,+1 647-272-7565,,,Skin care clinic,Skin care clinic,"332 Richmond St W, Toronto, ON M5V 1X1, Canada",Old Toronto,332 Richmond St W,Toronto,M5V 1X1,Ontario,Canada,America/Toronto,43.6488465,-79.3927595,"https://search.google.com/local/reviews?placeid=ChIJv97NnGk1K4gRiIy3pe6D_cE&q=Skin+care+clinic+in+Toronto,+ON,+Canada&authuser=0&hl=en&gl=US",15.0,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 15}",0.0,0.0,0.0,0.0,15.0,0x882b35699ccddebf:0xc1fd83eea5b78c88,https://ansarianaesthetic.com/contact/,,,https://instagram.com/aesthetics_ansarian,,,WordPress 6.8.2,Home - Ansarian Aesthetics Clinic,,Canada.csv
https://www.google.com/maps?cid=16103892112613034496,FORT YORK WALK-IN CLINIC,http://www.fortyorkmedical.com/,+1 416-594-1919,,,Skin care clinic,"Skin care clinic, Cardiologist, Diabetes center, Family practice physician, Internal medicine ward, Pharmacy, Walk-in clinic, Travel clinic, Weight loss service","219 Fort York Blvd Unit 108, Toronto, ON M5V 1B1, Canada",Old Toronto,219 Fort York Blvd Unit 108,Toronto,M5V 1B1,Ontario,Canada,America/Toronto,43.6363671,-79.4057605,"https://search.google.com/local/reviews?placeid=ChIJq6X4RGc1K4gRAMqD6Y2EfN8&q=Skin+care+clinic+in+Toronto,+ON,+Canada&authuser=0&hl=en&gl=US",339.0,3.1,"{1: 143, 2: 17, 3: 7, 4: 9, 5: 163}",143.0,17.0,7.0,9.0,163.0,0x882b356744f8a5ab:0xdf7c848de983ca00,,https://www.facebook.com/people/Fort-York-Medical-Pharmacy/100083318553312/,,https://www.instagram.com/fort_york_medical/?hl=en,,https://www.linkedin.com/company/fort-york-medical-pharmacy/,WordPress 6.8.2,Medical Clinic in Toronto - Fort York Clinic | Home Page,"Our Medical Clinic in Toronto, Canada, and our mission is to offer all patients quick and secure medical care.",Canada.csv
https://www.google.com/maps?cid=11433106022609840747,Skin Gesus,,+1 416-532-1890,,,Skin care clinic,Skin care clinic,"1407 Dupont St, Toronto, ON M6H 4J7, Canada",Old Toronto,1407 Dupont St,Toronto,M6H 4J7,Ontario,Canada,America/Toronto,43.6662013,-79.4475781,,,,,,,,,,0x882b3587a03dba25:0x9eaa8d5a3509ea6b,,,,,,,,,,Canada.csv
https://www.google.com/maps?cid=4279381786429676801,Natural Beauty Care,https://natural-beauty-care.ueniweb.com/?utm_campaign=gmb,+1 647-685-1692,help@moz.com,k_tate72@yahoo.com,Skin care clinic,Skin care clinic,"613 Dundas St E, Toronto, ON M5A 3H6, Canada",Old Toronto,613 Dundas St E,Toronto,M5A 3H6,Ontario,Canada,America/Toronto,43.6603407,-79.3608994,,,,,,,,,,0x89d4cb9d6cacf441:0x3b636b0fc66add01,https://ueniweb.com/#contact_us,,,,,,,Natural Beauty Care - Skin Care Specialist | Toronto,Searching for a Skin Care Specialist in Toronto? Pay a visit to Natural Beauty Care. We can give you a selection of acne treatments and body sculpting services.,Canada.csv
https://www.google.com/maps?cid=10257036913795479328,Vertex Aesthetics,https://vertexaesthetics.ca/,+1 437-772-8762,skincare@vertexaesthetic.ca,skincare@vertexaesthetics.ca,Skin care clinic,"Skin care clinic, Laser hair removal service, Medical spa","100A Ossington Ave Suite 9, Toronto, ON M6J 2Z4, Canada",Old Toronto,100A Ossington Ave Suite 9,Toronto,M6J 2Z4,Ontario,Canada,America/Toronto,43.646391,-79.41976489999999,"https://search.google.com/local/reviews?placeid=ChIJd0VcS2zL1IkRIDfZnrpQWI4&q=Skin+care+clinic+in+Toronto,+ON,+Canada&authuser=0&hl=en&gl=US",11.0,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 11}",0.0,0.0,0.0,0.0,11.0,0x89d4cb6c4b5c4577:0x8e5850ba9ed93720,https://vertexaesthetics.ca/contact-us/,https://www.facebook.com/vertexaestheticsca/,,https://www.instagram.com/vertexaestheticsca/,https://www.youtube.com/@vertexaesthetics7338,,All in One SEO (AIOSEO) 4.8.4.1,Homepage - Vertex Aesthetics,"TORONTO SKIN EXPERTS IN ACNE & HYPERPIGMENTATION BOOK A DISCOVERY CALL WELCOME TO VERTEX AESTHETICS LEARN MORE Known as one of Toronto’s best medical aesthetic spas, located on downtown Toronto, our team at Vertex Aesthetic believes that a holistic approach to healthy habits is the most effective way to attain and maintain results, which",Canada.csv
https://www.google.com/maps?cid=10151315637948995169,Effortless Beauté,http://effortlessbeaute.com/,+1 647-210-0644,amber@effortlessbeaute.com,,Skin care clinic,"Skin care clinic, Eyebrow bar, Facial spa, Fitness center, Eyelash salon","250 Wellington St W #127, Toronto, ON M5V 3P6, Canada",Old Toronto,250 Wellington St W #127,Toronto,M5V 3P6,Ontario,Canada,America/Toronto,43.645182,-79.3904507,"https://search.google.com/local/reviews?placeid=ChIJEajN0X41K4gRYVbR6sm34Iw&q=Skin+care+clinic+in+Toronto,+ON,+Canada&authuser=0&hl=en&gl=US",33.0,4.3,"{1: 6, 2: 0, 3: 0, 4: 0, 5: 27}",6.0,0.0,0.0,0.0,27.0,0x882b357ed1cda811:0x8ce0b7c9ead15661,,https://www.facebook.com/BESPOKEFACIALS,,https://www.instagram.com/effortlessbeaute/?hl=en,,,Shopify,"
      Effortless Beauté Salon, Lashes, Facials, Skin Care, body sculpting
",Luxury Skin Care Products & Spa Treatments for men and women. Hydropeptide Clinical Products full of peptides and anti-aging Science. Wake up with effortless Beauty Every morning. Feel comfortable in your skin and slay with confidence and your best face forward. Designed to get you the best products for your conditions,Canada.csv
https://www.google.com/maps?cid=2034688493100818638,LASERSKIN.CA | Laser Hair Removal • RF Microneedling • Acne Scars • Tattoo Removal • PRP Treatment,https://laserskin.ca/,+1 647-560-9233,info@laserskin.ca,,Skin care clinic,"Skin care clinic, Hair removal service, Hair replacement service, Laser hair removal service, Medical spa, Tattoo removal service","600 Sherbourne St #605, Toronto, ON M4X 1W4, Canada",Old Toronto,600 Sherbourne St #605,Toronto,M4X 1W4,Ontario,Canada,America/Toronto,43.6717497,-79.37682269999999,"https://search.google.com/local/reviews?placeid=ChIJASd4nq3L1IkRzmDZe2eqPBw&q=Skin+care+clinic+in+Toronto,+ON,+Canada&authuser=0&hl=en&gl=US",28.0,4.2,"{1: 5, 2: 1, 3: 0, 4: 0, 5: 22}",5.0,1.0,0.0,0.0,22.0,0x89d4cbad9e782701:0x1c3caa677bd960ce,https://laserskin.ca/contact-us/,https://www.facebook.com/laserskin.ca,https://twitter.com/laserskinca,https://www.instagram.com/laserskin.ca_toronto/,,,All in One SEO Pro (AIOSEO) 4.6.3,LASER SKIN CLINIC | Medical Skin Aesthetics & Trichology Centre,"Your Trusted Laser & Skin Clinic for Rejuvenation, Skin Laser Treatments & Laser Hair Removal. Discover Expert Care at our Skin Laser Clinic | LASER SKIN CLINIC",Canada.csv
https://www.google.com/maps?cid=13885724293313950664,SS Skin Care,,,,,Skin care clinic,Skin care clinic,"251 Jarvis St, Toronto, ON M5B 0C3, Canada",Old Toronto,251 Jarvis St,Toronto,M5B 0C3,Ontario,Canada,America/Toronto,43.6573767,-79.37445009999999,,,,,,,,,,0x89d4cb003b79fb63:0xc0b400accffd73c8,,,,,,,,,,Canada.csv
https://www.google.com/maps?cid=802195194770933041,Nikali Clinic,https://nikaliclinic.com/,+1 416-901-2343,visit@nikaliclinic.com,,Skin care clinic,"Skin care clinic, Medical clinic","60 Bloor St W #1530, Toronto, ON M4W 3B8, Canada",Old Toronto,60 Bloor St W #1530,Toronto,M4W 3B8,Ontario,Canada,America/Toronto,43.6698795,-79.3893686,"https://search.google.com/local/reviews?placeid=ChIJoe9QrXg1K4gRMcXYiEf4IQs&q=Skin+care+clinic+in+Toronto,+ON,+Canada&authuser=0&hl=en&gl=US",10.0,4.6,"{1: 1, 2: 0, 3: 0, 4: 0, 5: 9}",1.0,0.0,0.0,0.0,9.0,0x882b3578ad50efa1:0xb21f84788d8c531,https://www.nikaliclinic.com/nikali-clinic-toronto-contact-information-location,,,https://www.instagram.com/nikaliyorkville/,,,Wix.com Website Builder,"Nikali Clinic | cosmetic clinic toronto | 60 Bloor St W unit 1530, Toronto, ON M4W 3B8, Canada","Nikali Clinic: Yorkville's Leading Destination for Cosmetic & Medical Care. Body Contouring, IV Therapy, PRP, Botox®, Pain Management - Schedule today! Cosmetic clinic Toronto",Canada.csv
https://www.google.com/maps?cid=4374335724682210580,Toronto Eyelid Surgery,http://www.torontoeyelidsurgery.com/,+1 416-962-5005,info@torontoeyelidsurgery.com,,Skin care clinic,"Skin care clinic, Medical spa, Plastic surgery clinic, Plastic surgeon, Surgical center","1033 Bay St. #309, Toronto, ON M5S 3A5, Canada",Old Toronto,1033 Bay St. #309,Toronto,M5S 3A5,Ontario,Canada,America/Toronto,43.6661015,-79.3874615,"https://search.google.com/local/reviews?placeid=ChIJh6MhC7E0K4gRFO37VSrDtDw&q=Skin+care+clinic+in+Toronto,+ON,+Canada&authuser=0&hl=en&gl=US",46.0,3.9,"{1: 10, 2: 3, 3: 0, 4: 1, 5: 32}",10.0,3.0,0.0,1.0,32.0,0x882b34b10b21a387:0x3cb4c32a55fbed14,https://www.torontoeyelidsurgery.com/contact-us-now/,,,https://www.instagram.com/drbabakmaleki/,,,WordPress 6.8.2,Toronto Eyelid Surgery,,Canada.csv
https://www.google.com/maps?cid=6866174666833708748,European Beauty - Facial treatments,http://www.europeanbeautytoronto.com/,+1 416-515-8087,,,Skin care clinic,"Skin care clinic, Beauty salon, Facial spa, Health and beauty shop, Day spa, Spa, Waxing hair removal service","112 Cumberland St #202, Toronto, ON M5R 1A6, Canada",Old Toronto,112 Cumberland St #202,Toronto,M5R 1A6,Ontario,Canada,America/Toronto,43.670318,-79.39164099999999,"https://search.google.com/local/reviews?placeid=ChIJaX-P0lozK4gRzMZoHnuNSV8&q=Skin+care+clinic+in+Toronto,+ON,+Canada&authuser=0&hl=en&gl=US",44.0,4.6,"{1: 4, 2: 0, 3: 0, 4: 0, 5: 40}",4.0,0.0,0.0,0.0,40.0,0x882b335ad28f7f69:0x5f498d7b1e68c6cc,http://europeanbeautytoronto.com/contacts,https://www.facebook.com/European-Beauty-Toronto-276152469095107/,,https://www.instagram.com/europeanbeautybyolga/,,,WordPress 6.6.2,Facials Toronto | DMK Skincare | European Beauty Yorkville,"Discover top facials in Toronto at our Skincare Boutique, offering top-quality facials, body treatments & advanced anti-aging solutions.",Canada.csv
https://www.google.com/maps?cid=3495690522043472441,Biophora | Skincare Canada,https://biophora.com/contact-us/,+1 416-410-7229,conde@biophora.com,usa@biophora.com,Skin care clinic,Skin care clinic,"55 Avenue Rd, Toronto, ON M5R 3L2, Canada",Old Toronto,55 Avenue Rd,Toronto,M5R 3L2,Ontario,Canada,America/Toronto,43.6716861,-79.3945298,"https://search.google.com/local/reviews?placeid=ChIJ1Xrg_KQ0K4gROdoZQwIwgzA&q=Skin+care+clinic+in+Toronto,+ON,+Canada&authuser=0&hl=en&gl=US",10.0,4.6,"{1: 1, 2: 0, 3: 0, 4: 0, 5: 9}",1.0,0.0,0.0,0.0,9.0,0x882b34a4fce07ad5:0x308330024319da39,https://biophora.com/contact-us/,https://www.facebook.com/biophora.can,,https://www.instagram.com/biophora/,,,WordPress 6.8.2,Contact Us - Biophora Canada,,Canada.csv
https://www.google.com/maps?cid=14717321464913818475,Skin Secrets Med Spa Inc,,+1 416-926-9899,,,Skin care clinic,"Skin care clinic, Hair removal service","12 Irwin Ave, Toronto, ON M4Y 1K9, Canada",Old Toronto,12 Irwin Ave,Toronto,M4Y 1K9,Ontario,Canada,America/Toronto,43.666669,-79.3861374,"https://search.google.com/local/reviews?placeid=ChIJZ3Cwh7E0K4gRa3NrieVtPsw&q=Skin+care+clinic+in+Toronto,+ON,+Canada&authuser=0&hl=en&gl=US",4.0,4.0,"{1: 1, 2: 0, 3: 0, 4: 0, 5: 3}",1.0,0.0,0.0,0.0,3.0,0x882b34b187b07067:0xcc3e6de5896b736b,,,,,,,,,,Canada.csv
https://www.google.com/maps?cid=3458222420029669986,Toronto Centre for Advanced Skin Repair,http://www.centreforadvancedskinrepair.com/,+1 416-932-3100,advancedskinrepair@gmail.com,,Skin care clinic,"Skin care clinic, Cosmetics, Laser hair removal service","2445 Yonge St, Toronto, ON M4P 1Z4, Canada",Old Toronto,2445 Yonge St,Toronto,M4P 1Z4,Ontario,Canada,America/Toronto,43.7109454,-79.3990312,"https://search.google.com/local/reviews?placeid=ChIJ7dMJoCMzK4gRYgIp9PcS_i8&q=Skin+care+clinic+in+Toronto,+ON,+Canada&authuser=0&hl=en&gl=US",6.0,4.3,"{1: 1, 2: 0, 3: 0, 4: 0, 5: 5}",1.0,0.0,0.0,0.0,5.0,0x882b3323a009d3ed:0x2ffe12f7f4290262,,,,,,,Wix.com Website Builder,Home | Advanced Skin Repair,,Canada.csv
https://www.google.com/maps?cid=16601373149054823832,The Skin Klinic,,+1 647-439-3806,,,Skin care clinic,"Skin care clinic, Medical spa","73 Warren Rd #100, Toronto, ON M4V 2R9, Canada",Old Toronto,73 Warren Rd #100,Toronto,M4V 2R9,Ontario,Canada,America/Toronto,43.6854318,-79.4060269,"https://search.google.com/local/reviews?placeid=ChIJl9Hp22YzK4gRmO0e1evsY-Y&q=Skin+care+clinic+in+Toronto,+ON,+Canada&authuser=0&hl=en&gl=US",7.0,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 7}",0.0,0.0,0.0,0.0,7.0,0x882b3366dbe9d197:0xe663ecebd51eed98,,,,,,,,,,Canada.csv
https://www.google.com/maps?cid=10942503625356026180,Elare Skin Studio,,+1 647-848-3273,,,Skin care clinic,Skin care clinic,"106 Cumberland St 3rd Floor, Toronto, ON M5R 1A6, Canada",Old Toronto,106 Cumberland St 3rd Floor,Toronto,M5R 1A6,Ontario,Canada,America/Toronto,43.6704441,-79.3914061,"https://search.google.com/local/reviews?placeid=ChIJI7F9wrE1K4gRRCHFRhKV25c&q=Skin+care+clinic+in+Toronto,+ON,+Canada&authuser=0&hl=en&gl=US",34.0,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 34}",0.0,0.0,0.0,0.0,34.0,0x882b35b1c27db123:0x97db951246c52144,,,,,,,,,,Canada.csv
https://www.google.com/maps?cid=9162785047107370993,Esthetic Studio Two,https://www.studiotwo.ca/,,,,Skin care clinic,"Skin care clinic, Facial spa, Nail salon, Waxing hair removal service","777 Bay St, Inside College Park Mall, Toronto, ON M5G 2C8, Canada",Old Toronto,"777 Bay St, Inside College Park Mall",Toronto,M5G 2C8,Ontario,Canada,America/Toronto,43.6604859,-79.38445589999999,"https://search.google.com/local/reviews?placeid=ChIJBRh-s7U0K4gR8X8YLnTAKH8&q=Skin+care+clinic+in+Toronto,+ON,+Canada&authuser=0&hl=en&gl=US",46.0,4.7,"{1: 3, 2: 1, 3: 0, 4: 1, 5: 41}",3.0,1.0,0.0,1.0,41.0,0x882b34b5b37e1805:0x7f28c0742e187ff1,,,,,,,,Squarespace - Website Expired,,Canada.csv
https://www.google.com/maps?cid=12311521193021273682,NV Derma Medical,https://www.nvdermamedical.com/?utm_source=Google%20my%20Business&utm_medium=GMB&utm_campaign=GMB,+1 343-543-2842,nvdermacare@gmail.com,,Skin care clinic,"Skin care clinic, Beauty salon, Cosmetics industry, Medical spa","5558 Manotick Main St, Manotick, ON K4M 1E2, Canada",Manotick,5558 Manotick Main St,Manotick,K4M 1E2,Ontario,Canada,America/Toronto,45.2243231,-75.6831041,"https://search.google.com/local/reviews?placeid=ChIJQU_doNThzUwRUva5uktP26o&q=Skin+care+clinic+in+Greely,+ON,+Canada&authuser=0&hl=en&gl=US",114.0,4.9,"{1: 2, 2: 0, 3: 0, 4: 0, 5: 112}",2.0,0.0,0.0,0.0,112.0,0x4ccde1d4a0dd4f41:0xaadb4f4bbab9f652,https://www.nvdermamedical.com/contact,https://www.facebook.com/nvdermamedical,,https://www.instagram.com/nv.derma.medical/,,,Wix.com Website Builder,Botox | Nv Derma Medical | Ottawa,"NV Derma is Ottawa's #1 upscale medical cosmetic clinic. Our services includes Botox, Lip Fillers, Facelifts and More! Our aim is to make our clients feel their best. Contact us to learn more. ",Canada.csv
https://www.google.com/maps?cid=17369674174104642556,Ici Paris Skin Clinic + Spa,http://www.iciparis.ca/,+1 416-461-1774,skincare@iciparis.ca,hello@iciparis.ca,Skin care clinic,"Skin care clinic, Day spa","370 Danforth Ave, Toronto, ON M4K 1N8, Canada",Old Toronto,370 Danforth Ave,Toronto,M4K 1N8,Ontario,Canada,America/Toronto,43.6776284,-79.3523022,"https://search.google.com/local/reviews?placeid=ChIJHRWsg57M1IkR_KPIA6J6DfE&q=Day+spa+in+Ryerson,+Downtown+Toronto,+ON,+Canada&authuser=0&hl=en&gl=US",143.0,4.6,"{1: 7, 2: 5, 3: 2, 4: 6, 5: 123}",7.0,5.0,2.0,6.0,123.0,0x89d4cc9e83ac151d:0xf10d7aa203c8a3fc,http://iciparis.ca/#footerBlocksMiddle,https://www.facebook.com/IciParisSpa/,,https://www.instagram.com/iciparisskinclinic/,https://www.youtube.com/channel/UCKHxobxhnGLWmuwvz-pUF6g,,,ici paris skin clinic + spa ,"Multi-award winning Medical & Wellness Clinic in the heart of Toronto with 
40+ years of experience in skincare. Want to have healthy skin & achieve 
your skin care goals? Experience the ICI PARIS way",Canada.csv
https://www.google.com/maps?cid=2825222631502880106,Derma Contour Ottawa,http://dermacontourottawa.com/,+1 613-695-1181,dermacontourottawa@gmail.com,,Skin care clinic,"Skin care clinic, Medical spa","968 St. Laurent Blvd Fisrt Floor, Ottawa, ON K1K 3B3, Canada",Castle Heights,968 St. Laurent Blvd Fisrt Floor,Ottawa,K1K 3B3,Ontario,Canada,America/Toronto,45.4297635,-75.64088269999999,"https://search.google.com/local/reviews?placeid=ChIJDz3Ja7QJzkwRap0fwgM1NSc&q=Skin+care+clinic+in+Greely,+ON,+Canada&authuser=0&hl=en&gl=US",115.0,4.9,"{1: 4, 2: 0, 3: 0, 4: 1, 5: 110}",4.0,0.0,0.0,1.0,110.0,0x4cce09b46bc93d0f:0x27353503c21f9d6a,https://dermacontourottawa.com/contact/,https://www.facebook.com/dermacontourottawa/,,https://instagram.com/dermacontour_skin_lab/,https://www.youtube.com/watch?v=qfhckjoDz5Q,,AMP for WP 1.1.4,Skin Care & Medical Aesthetics in Ottawa | Derma Contour,Derma Contour is a top-rated Ottawa clinic specializing in skin care and medical aesthetics. Our advanced treatments for radiant skin today!,Canada.csv
https://www.google.com/maps?cid=15446509879659981777,Reborn Medical Aesthetics by Nurse Indee,https://www.rebornaesthetics.ca/?utm_source=Googlemybusiness&utm_medium=websitelink&utm_campaign=GMB-website,+1 613-800-3382,bookings@rebornaesthetics.ca,,Skin care clinic,"Skin care clinic, Medical spa","200 Vanguard Dr, Orléans, ON K4A 1A1, Canada",Orléans,200 Vanguard Dr,Orléans,K4A 1A1,Ontario,Canada,America/Toronto,45.4575078,-75.4873915,"https://search.google.com/local/reviews?placeid=ChIJzfGA9PITzkwR0euxfOUGXdY&q=Skin+care+clinic+in+Greely,+ON,+Canada&authuser=0&hl=en&gl=US",53.0,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 53}",0.0,0.0,0.0,0.0,53.0,0x4cce13f2f480f1cd:0xd65d06e57cb1ebd1,https://www.rebornaesthetics.ca/contact/,https://www.facebook.com/RebornAestheticsOttawa/,,https://www.instagram.com/rn_indee/,,,Site Kit by Google 1.157.0,Reborn Aesthetics - Results Driven Medical Aesthetics,Results Driven Medical Aesthetics,Canada.csv
https://www.google.com/maps?cid=17367025220217720600,Dermalogic,https://dermalogic.ca/,+1 613-726-1965,bernadett@dermalogic.ca,,Skin care clinic,Skin care clinic,"Greenbank Hunt Club, Ste 225, 250b Greenbank Rd, Nepean, ON K2H 8X4, Canada",Nepean,"Greenbank Hunt Club, Ste 225, 250b Greenbank Rd",Nepean,K2H 8X4,Ontario,Canada,America/Toronto,45.324299,-75.7795477,"https://search.google.com/local/reviews?placeid=ChIJATbZv5cHzkwRGM9TYGwRBPE&q=Skin+care+clinic+in+Greely,+ON,+Canada&authuser=0&hl=en&gl=US",28.0,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 28}",0.0,0.0,0.0,0.0,28.0,0x4cce0797bfd93601:0xf104116c6053cf18,https://dermalogic.ca/pages/contact-us,https://www.facebook.com/dermalogicottawa,,https://www.instagram.com/dermalogicottawa,,,Shopify,"
  Dermalogic Ottawa
  ",Dermatologist in Nepean Dermatology Clinic Ottawa Botox Ottawa Dysport Ottawa Facial Treatments Ottawa Chemical Peels Ottawa dermatologist in ottawa ontario Laser Skin Treatments Ottawa Anti-Aging Treatments Ottawa Dermatologist Ottawa Skin Resurfacing Ottawa Skincare Products Ottawa best dermatologist in Ottawa,Canada.csv
https://www.google.com/maps?cid=4339174350334708196,Nil’s Laser Clinic,https://www.mishelsnaturalbeauty.com/,+1 343-573-2296,naturalbeauty4ever1@gmail.com,,Skin care clinic,"Skin care clinic, Laser hair removal service","308 Palladium Dr No 206, Second Floor, Stittsville, ON K2V 1A1, Canada",Stittsville,"308 Palladium Dr No 206, Second Floor",Stittsville,K2V 1A1,Ontario,Canada,America/Toronto,45.3007337,-75.9091088,"https://search.google.com/local/reviews?placeid=ChIJvSn7L0P_zUwR5Mkv6hTYNzw&q=Skin+care+clinic+in+Greely,+ON,+Canada&authuser=0&hl=en&gl=US",10.0,5.0,"{1: 0, 2: 0, 3: 0, 4: 0, 5: 10}",0.0,0.0,0.0,0.0,10.0,0x4ccdff432ffb29bd:0x3c37d814ea2fc9e4,https://mishelsnaturalbeauty.com/contact,https://facebook.com/Mishels-Natural-Beauty-Clinic,,https://instagram.com/natural_beauty_clinic,,,,"
    
    Medical Spa | Ottawa, ON | Mishel's Natural Beauty Clinic
  
  ","Discover advanced facial treatments & holistic skincare at Mishel's Natural Beauty Clinic. Medical Spa services in Ottawa, ON. Call (613) 879-3490 to learn more!",Canada.csv
https://www.google.com/maps?cid=6768906155990323190,Skin Revival Clinic,http://skinrevival.ca/,+1 613-825-2844,,,Skin care clinic,"Skin care clinic, Laser hair removal service","200 Kennevale Dr Suite 101, Nepean, ON K2J 6B6, Canada",Nepean,200 Kennevale Dr Suite 101,Nepean,K2J 6B6,Ontario,Canada,America/Toronto,45.265297,-75.7770013,"https://search.google.com/local/reviews?placeid=ChIJ3Y6RMdXizUwR9g_CIUn8710&q=Skin+care+clinic+in+Greely,+ON,+Canada&authuser=0&hl=en&gl=US",132.0,4.5,"{1: 12, 2: 3, 3: 2, 4: 4, 5: 111}",12.0,3.0,2.0,4.0,111.0,0x4ccde2d531918edd:0x5deffc4921c20ff6,https://skinrevival.ca/contact/,https://www.facebook.com/skinrevivalottawa/,,https://www.instagram.com/skinrevivalottawa/,,,WordPress 6.8.2,Medical Spa & Skin Care Clinic | Skin Revival Clinic,"For the best in skin care and medical spa services, Skin Revival Clinic is your top choice for body sculpting, Botox, laser hair removal and much more. Find out why people are joining the skin revival, right here:",Canada.csv
https://www.google.com/maps?cid=9754408506103761444,Skinvill,,+1 289-544-1984,,,Skin care clinic,Skin care clinic,"33 Hannon Cres, Hamilton, ON L0R 1P0, Canada",,33 Hannon Cres,Hamilton,L0R 1P0,Ontario,Canada,America/Toronto,43.1802956,-79.8141378,,,,,,,,,,0x882c97d6429ed81b:0x875e9edaf05d0a24,,,,,,,,,,Canada.csv
